Name,Abs_Thickness_nm,Abs_Eg_eV,Abs_Chi_eV,Abs_Eps_r,Abs_mu_n,Abs_mu_p,Abs_log10_NA,Abs_log10_Nt,ETL_Thickness_nm,ETL_Eg_eV,ETL_Chi_eV,ETL_Eps_r,ETL_mu_n,ETL_mu_p,ETL_log10_ND,ETL_log10_Nt,HTL_Thickness_nm,HTL_Eg_eV,HTL_Chi_eV,HTL_Eps_r,HTL_mu_n,HTL_mu_p,HTL_log10_NA,HTL_log10_Nt,Voc,Jsc,FF,PCE
Structure 11,1200,1.43,4.1,4.8,100,20,15,18,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.6841,26.023443,61.24,10.9
Structure 11,1200,1.43,4.1,4.8,100,20,15,19,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.5329,10.808122,40.15,2.31
Structure 11,1200,1.43,4.1,4.8,100,20,16,14,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.9218,29.316273,84.97,22.96
Structure 11,1200,1.43,4.1,4.8,100,20,16,15,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.9205,29.299207,84.63,22.82
Structure 11,1200,1.43,4.1,4.8,100,20,16,16,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.9078,29.136934,82.35,21.78
Structure 11,1200,1.43,4.1,4.8,100,20,16,17,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.8521,28.041272,76.34,18.24
Structure 11,1200,1.43,4.1,4.8,100,20,16,18,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.7487,25.227905,70,13.22
Structure 11,1200,1.43,4.1,4.8,100,20,16,19,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.6248,19.71551,60.52,7.46
Structure 11,1200,1.43,4.1,4.8,100,20,17,14,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.9741,27.491041,86.22,23.09
Structure 11,1200,1.43,4.1,4.8,100,20,17,15,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.9731,27.464717,85.97,22.98
Structure 11,1200,1.43,4.1,4.8,100,20,17,16,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.9642,27.212776,84.02,22.05
Structure 11,1200,1.43,4.1,4.8,100,20,17,17,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.9137,25.444378,78.5,18.25
Structure 11,1200,1.43,4.1,4.8,100,20,17,18,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.8059,21.00521,72.94,12.35
Structure 11,1200,1.43,4.1,4.8,100,20,17,19,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.6811,16.524555,67.72,7.62
Structure 11,1200,1.43,4.1,4.8,100,20,18,18,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.8662,18.348542,76.43,12.15
Structure 11,1200,1.43,4.1,4.8,100,20,18,19,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.735,13.045156,72.31,6.93
Structure 11,1200,1.43,4.1,4.8,100,20,19,19,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.8772,11.423598,73.08,7.32
Structure 11,100,1.43,4.1,4.8,100,20,19,19,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.8709,10.423524,73.1,6.64
Structure 11,1000,1.43,4.1,4.8,100,20,19,19,450,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.8772,11.422219,73.08,7.32
Structure 11,1000,1.43,4.1,4.8,100,20,19,19,50,2.42,4.3,9.35,100,25,19,14,50,1.04,4.5,13.6,100,25,18,18,0.8591,8.802795,71.91,5.44
Structure 1,800,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9642,34.059094,87.15,28.62
Structure 1,100,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9985,16.800472,85.55,14.35
Structure 1,200,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9916,24.495427,86.4,20.99
Structure 1,300,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9853,28.576282,86.73,24.42
Structure 1,400,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.98,30.877637,86.89,26.29
Structure 1,500,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.975,32.250917,87.02,27.36
Structure 1,600,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9708,33.112025,87.09,28
Structure 1,700,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9673,33.676341,87.13,28.38
Structure 1,900,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9615,34.328707,87.16,28.77
Structure 1,1000,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9589,34.521826,87.17,28.86
Structure 1,1100,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9564,34.665974,87.2,28.91
Structure 1,1200,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9541,34.772762,87.21,28.94
Structure 1,50,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9995,10.4568,84.14,8.79
Structure 1,350,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9825,29.881796,86.82,25.49
Structure 1,450,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9774,31.647724,86.96,26.9
Structure 1,150,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9951,21.280371,86.09,18.23
Structure 1,250,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9883,26.839933,86.6,22.97
Structure 1,550,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9728,32.728514,87.06,27.72
Structure 1,650,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.969,33.421994,87.11,28.21
Structure 1,750,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9657,33.885243,87.14,28.51
Structure 1,850,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9628,34.205908,87.15,28.7
Structure 1,950,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9603,34.432916,87.16,28.82
Structure 1,1150,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9552,34.723057,87.21,28.92
Structure 1,1050,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9576,34.600031,87.18,28.89
Structure 1,1250,1.309,4.181,5.93,50,50,17,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9531,34.816072,87.22,28.94
Structure 1,1200,1.309,4.181,5.93,50,50,14,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.8885,34.755862,79.72,24.62
Structure 1,1200,1.309,4.181,5.93,50,50,15,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.8888,34.751338,81.59,25.2
Structure 1,1200,1.309,4.181,5.93,50,50,16,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9042,34.762276,85.72,26.94
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0132,34.766896,88.08,31.03
Structure 1,1200,1.309,4.181,5.93,50,50,19,14,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0733,34.762741,88.83,33.14
Structure 1,1200,1.309,4.181,5.93,50,50,18,15,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.9531,34.408592,87.03,28.54
Structure 1,1200,1.309,4.181,5.93,50,50,18,16,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.8944,31.848652,84.38,24.04
Structure 1,1200,1.309,4.181,5.93,50,50,18,17,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.8285,25.289901,78.01,16.35
Structure 1,1200,1.309,4.181,5.93,50,50,18,18,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.7075,17.37946,72.16,8.87
Structure 1,1200,1.309,4.181,5.93,50,50,18,19,50,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,0.5631,10.739018,66.49,4.02
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0132,34.764557,88.08,31.02
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,150,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0132,34.762571,88.08,31.02
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,200,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0132,34.760794,88.08,31.02
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,300,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0132,34.757452,88.08,31.02
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,500,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0132,34.749833,88.08,31.01
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,14,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0137,34.76529,88.29,31.11
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,15,14,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0137,34.765208,88.29,31.11
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,16,14,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0137,34.764472,88.29,31.11
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,17,14,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0136,34.763019,88.29,31.11
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,18,14,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0132,34.764557,88.08,31.02
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,19,14,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0127,34.763662,87.94,30.96
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,15,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0137,34.765252,88.29,31.11
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,16,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0137,34.764871,88.28,31.11
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,17,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0136,34.761064,88.22,31.09
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,18,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0133,34.723423,87.68,30.85
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,19,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0123,34.386753,85.72,29.84
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,14,50,3.3,2.2,9.77,0.1,0.46,18,15,1.0137,34.76529,88.29,31.11
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,14,150,3.3,2.2,9.77,0.1,0.46,18,15,1.0137,34.76529,88.29,31.11
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,14,200,3.3,2.2,9.77,0.1,0.46,18,15,1.0137,34.76529,88.29,31.11
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,14,500,3.3,2.2,9.77,0.1,0.46,18,15,1.0137,34.765289,88.29,31.11
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,14,100,3.3,2.2,9.77,0.1,0.46,14,15,1.0136,34.763926,88.05,31.02
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,14,100,3.3,2.2,9.77,0.1,0.46,15,15,1.0136,34.763932,88.05,31.03
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,14,100,3.3,2.2,9.77,0.1,0.46,16,15,1.0135,34.763993,88.1,31.04
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,14,100,3.3,2.2,9.77,0.1,0.46,17,15,1.0135,34.764332,88.22,31.08
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,14,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0137,34.76529,88.29,31.11
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,14,100,3.3,2.2,9.77,0.1,0.46,19,15,1.0141,34.766362,88.31,31.14
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,14,100,3.3,2.2,9.77,0.1,0.46,18,14,1.0137,34.76529,88.29,31.11
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,14,100,3.3,2.2,9.77,0.1,0.46,18,16,1.0137,34.76529,88.29,31.11
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,14,100,3.3,2.2,9.77,0.1,0.46,18,17,1.0137,34.76529,88.29,31.11
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,14,100,3.3,2.2,9.77,0.1,0.46,18,18,1.0137,34.76529,88.29,31.11
Structure 1,1200,1.309,4.181,5.93,50,50,18,14,100,2.4,4.2,10,100,25,14,14,100,3.3,2.2,9.77,0.1,0.46,18,19,1.0137,34.76529,88.29,31.11
Structure 1,1200,1.309,4.181,5.93,50,50,19,14,100,2.4,4.2,10,100,25,14,14,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0734,34.765561,88.81,33.14
Structure 1,1100,1.309,4.181,5.93,50,50,19,14,100,2.4,4.2,10,100,25,14,14,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0757,34.65938,88.82,33.11
Structure 1,1000,1.309,4.181,5.93,50,50,19,14,100,2.4,4.2,10,100,25,14,14,100,3.3,2.2,9.77,0.1,0.46,18,15,1.0781,34.517716,88.82,33.06
Structure 22,800,1.309,4.181,5.93,50,50,17,14,50,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,0.9665,34.063388,87.21,28.71
Structure 22,800,1.309,4.181,5.93,50,50,14,14,50,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,0.9089,34.050622,79.76,24.68
Structure 22,800,1.309,4.181,5.93,50,50,15,14,50,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,0.9092,34.048461,80.86,25.03
Structure 22,800,1.309,4.181,5.93,50,50,16,14,50,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,0.92,34.055921,85.04,26.64
Structure 22,800,1.309,4.181,5.93,50,50,18,14,50,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,1.0246,34.061774,88.04,30.73
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,1.084,34.06316,88.58,32.71
Structure 22,800,1.309,4.181,5.93,50,50,19,15,50,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,1.0246,33.831979,88.06,30.53
Structure 22,800,1.309,4.181,5.93,50,50,19,16,50,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,0.9668,31.876381,87.44,26.95
Structure 22,800,1.309,4.181,5.93,50,50,19,17,50,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,0.9177,24.363228,86.61,19.36
Structure 22,800,1.309,4.181,5.93,50,50,19,18,50,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,0.8745,15.044429,85.35,11.23
Structure 22,800,1.309,4.181,5.93,50,50,19,19,50,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,0.8264,7.498519,82.85,5.13
Structure 22,800,1.309,4.181,5.93,50,50,19,14,100,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,1.084,34.054742,88.59,32.71
Structure 22,800,1.309,4.181,5.93,50,50,19,14,150,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,1.084,34.05357,88.6,32.7
Structure 22,800,1.309,4.181,5.93,50,50,19,14,200,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,1.084,34.052742,88.59,32.7
Structure 22,800,1.309,4.181,5.93,50,50,19,14,250,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,1.084,34.05198,88.59,32.7
Structure 22,800,1.309,4.181,5.93,50,50,19,14,300,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,1.084,34.051212,88.59,32.7
Structure 22,800,1.309,4.181,5.93,50,50,19,14,400,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,1.084,34.049385,88.59,32.7
Structure 22,800,1.309,4.181,5.93,50,50,19,14,500,2.42,4.3,9.35,100,25,17,14,100,3.4,2.1,10,100,25,18,14,1.084,34.046924,88.59,32.7
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,14,14,100,3.4,2.1,10,100,25,18,14,1.084,34.066831,88.56,32.7
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,15,14,100,3.4,2.1,10,100,25,18,14,1.084,34.066799,88.56,32.7
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,16,14,100,3.4,2.1,10,100,25,18,14,1.084,34.066483,88.56,32.7
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,14,100,3.4,2.1,10,100,25,18,14,1.0839,34.055598,88.6,32.7
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,19,14,100,3.4,2.1,10,100,25,18,14,1.0834,34.054501,88.31,32.58
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,15,100,3.4,2.1,10,100,25,18,14,1.0839,34.055585,88.6,32.7
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,16,100,3.4,2.1,10,100,25,18,14,1.0839,34.055456,88.59,32.7
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,17,100,3.4,2.1,10,100,25,18,14,1.0839,34.054166,88.58,32.7
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,18,100,3.4,2.1,10,100,25,18,14,1.0838,34.041499,88.43,32.63
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,19,100,3.4,2.1,10,100,25,18,14,1.0835,33.934215,87.72,32.25
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,14,50,3.4,2.1,10,100,25,18,14,1.0839,34.055597,88.6,32.7
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,14,500,3.4,2.1,10,100,25,18,14,1.0839,34.0556,88.6,32.7
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,14,50,3.4,2.1,10,100,25,14,14,1.0841,34.055561,88.07,32.52
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,14,50,3.4,2.1,10,100,25,15,14,1.0841,34.055561,88.07,32.52
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,14,50,3.4,2.1,10,100,25,16,14,1.0841,34.055562,88.1,32.53
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,14,50,3.4,2.1,10,100,25,17,14,1.084,34.055573,88.3,32.6
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,14,50,3.4,2.1,10,100,25,19,14,1.0839,34.055628,88.7,32.74
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,14,50,3.4,2.1,10,100,25,19,19,1.0839,34.055628,88.7,32.74
Structure 22,800,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,14,50,3.4,2.1,10,100,25,19,17,1.0839,34.055628,88.7,32.74
Structure 22,1000,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,14,50,3.4,2.1,10,100,25,19,14,1.0786,34.516652,88.65,33
Structure 22,1200,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,14,50,3.4,2.1,10,100,25,19,14,1.0739,34.76506,88.64,33.09
Structure 22,100,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,14,50,3.4,2.1,10,100,25,19,14,1.1188,16.774685,88.95,16.69
Structure 22,500,1.309,4.181,5.93,50,50,19,14,50,2.42,4.3,9.35,100,25,18,14,50,3.4,2.1,10,100,25,19,14,1.0944,32.249399,88.8,31.34
Structure 22,500,1.309,4.181,5.93,50,50,14,14,50,2.42,4.3,9.35,100,25,18,14,50,3.4,2.1,10,100,25,19,14,0.9319,32.246005,80.88,24.3
Structure 22,500,1.309,4.181,5.93,50,50,15,14,50,2.42,4.3,9.35,100,25,18,14,50,3.4,2.1,10,100,25,19,14,0.932,32.24551,81.22,24.41
Structure 15,500,1.307,4,5.4,50,50,18,14,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,1.0153,32.278973,87.39,28.64
Structure 15,100,1.307,4,5.4,50,50,18,14,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,1.0347,16.527585,86.64,14.82
Structure 15,200,1.307,4,5.4,50,50,18,14,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,1.0298,24.411814,87.14,21.91
Structure 15,300,1.307,4,5.4,50,50,18,14,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,1.0246,28.56384,87.29,25.54
Structure 15,400,1.307,4,5.4,50,50,18,14,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,1.0199,30.893449,87.34,27.52
Structure 15,600,1.307,4,5.4,50,50,18,14,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,1.0114,33.147196,87.41,29.31
Structure 15,700,1.307,4,5.4,50,50,18,14,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,1.0081,33.71647,87.41,29.71
Structure 15,800,1.307,4,5.4,50,50,18,14,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,1.0052,34.104439,87.41,29.96
Structure 15,900,1.307,4,5.4,50,50,18,14,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,1.0025,34.377862,87.4,30.12
Structure 15,1000,1.307,4,5.4,50,50,18,14,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,1.0001,34.576353,87.39,30.22
Structure 15,1100,1.307,4,5.4,50,50,18,14,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,0.9977,34.723745,87.4,30.28
Structure 15,1200,1.307,4,5.4,50,50,18,14,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,0.9955,34.83568,87.4,30.31
Structure 15,1000,1.307,4,5.4,50,50,14,14,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,0.8807,34.561504,79.33,24.14
Structure 15,1000,1.307,4,5.4,50,50,15,14,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,0.8809,34.558348,80.82,24.6
Structure 15,1000,1.307,4,5.4,50,50,16,14,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,0.8933,34.567753,85.06,26.27
Structure 15,1000,1.307,4,5.4,50,50,17,14,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,0.9416,34.577923,86.71,28.23
Structure 15,1000,1.307,4,5.4,50,50,19,14,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,1.0618,33.856943,38.49,13.84
Structure 15,1000,1.307,4,5.4,50,50,18,15,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,0.9387,34.299374,86.04,27.7
Structure 15,1000,1.307,4,5.4,50,50,18,16,100,3.03,3.6,9,100,25,18,15,200,3,2.2,3,0.0021,0.00216,18,14,0.8756,32.126354,83.17,23.39
